Timestamp,Username,VideoID,Comment,Date,type
2023-04-16T07:57:04Z,@rameshgodar2290,V8dcmc9NPEc,❤❤❤❤,2023-04-16T07:57:04Z,comment
2025-03-14T17:23:12Z,@misterme__0,V8dcmc9NPEc,I'm here in 2025 14th march 11:08PM,2025-03-14T17:23:12Z,comment
2025-09-08T18:57:21Z,@mr-rabbit0007,V8dcmc9NPEc,Aaj heri ra xu 8 sep 2025,2025-09-08T18:57:21Z,comment
2025-08-14T12:20:33Z,@ANJAN...123-o9r,V8dcmc9NPEc,🗡️⚔️,2025-08-14T12:20:33Z,comment
2021-02-10T20:31:28Z,@mingmasherpa7465,V8dcmc9NPEc,nice,2021-02-10T20:31:28Z,comment
2025-09-09T22:46:13Z,@julhio865,V8dcmc9NPEc,A little late but well delivered.,2025-09-09T22:46:13Z,comment
2021-07-29T16:51:55Z,@gogougangte8476,V8dcmc9NPEc,Dis is live cncert for u 😂👍..,2021-07-29T16:51:55Z,comment
2022-01-19T20:50:11Z,@tarkbabu6596,V8dcmc9NPEc,Nice,2022-01-19T20:50:11Z,comment
2023-05-29T15:21:46Z,@dineshdai129,V8dcmc9NPEc,Good bro😂😂,2023-05-29T15:21:46Z,comment
2025-09-09T06:18:27Z,@memer8999,V8dcmc9NPEc,September 8 2025,2025-09-09T06:18:27Z,comment
2025-06-29T19:44:30Z,@AnilBishokarma-e1f,V8dcmc9NPEc,❤❤❤❤❤❤❤❤,2025-06-29T19:44:30Z,comment
2024-09-18T11:24:36Z,@BarshatMajhi-w2b,V8dcmc9NPEc,Big fan daii,2024-09-18T11:24:36Z,comment
2024-10-15T21:12:45Z,@Akabobby345,V8dcmc9NPEc,Sacar always honiiii,2024-10-15T21:12:45Z,comment
2021-02-10T20:31:52Z,@mingmasherpa7465,V8dcmc9NPEc,good,2021-02-10T20:31:52Z,comment
2024-08-20T05:35:58Z,@LokendraSaud7190,V8dcmc9NPEc,😎❤,2024-08-20T05:35:58Z,comment
2025-02-06T16:31:29Z,@ShshVshehudu,V8dcmc9NPEc,Op bro😂😂😂😂😂😂😂😂😂😂,2025-02-06T16:31:29Z,comment
2022-02-17T18:57:12Z,@mukeshjung5470,V8dcmc9NPEc,Nice dae,2022-02-17T18:57:12Z,comment
2023-12-30T05:15:30Z,@partabsunar4852,V8dcmc9NPEc,🎉❤❤❤,2023-12-30T05:15:30Z,comment
2025-02-16T03:53:16Z,@zikuSensei,V8dcmc9NPEc,5:57 😂😂,2025-02-16T03:53:16Z,comment
2025-02-02T19:21:30Z,@redocean_88,V8dcmc9NPEc,Bro 😂😂😂,2025-02-02T19:21:30Z,comment
2025-03-29T03:30:36Z,@sabin2686,V8dcmc9NPEc,Recently I saw his interview with Anil Shah I was curious about him I mean wow cool dude liked him thought let’s search his name and videos then I found this 🙈🙉🙊,2025-03-29T03:30:36Z,comment
2024-01-29T16:22:13Z,@never_enough_17,V8dcmc9NPEc,Stress reliever ❤,2024-01-29T16:22:13Z,comment
2025-04-01T15:22:24Z,@ShivaPokharel-l8f,V8dcmc9NPEc,Any one 2025,2025-04-01T15:22:24Z,comment
2025-10-06T10:16:58Z,@SayanShrestha-d7g,V8dcmc9NPEc,Anyone from 2025,2025-10-06T10:16:58Z,comment
2025-03-04T17:13:08Z,@UttamSingh-h1m8s,V8dcmc9NPEc,Anyone 2025,2025-03-04T17:13:08Z,comment
2024-12-28T05:38:38Z,@Bexxx224,V8dcmc9NPEc,Anyone 2025😂,2024-12-28T05:38:38Z,comment
2024-09-18T11:24:39Z,@BarshatMajhi-w2b,V8dcmc9NPEc,Big fan daii,2024-09-18T11:24:39Z,comment
2022-04-13T16:16:17Z,@RajeshGupta-qs2xm,V8dcmc9NPEc,Big fan,2022-04-13T16:16:17Z,comment
2024-10-28T16:54:45Z,@DipendraChaudhary-gx3sk,V8dcmc9NPEc,❤❤❤,2024-10-28T16:54:45Z,comment
2025-01-24T17:31:54Z,@ujjwalpuri2880,V8dcmc9NPEc,Anyone 2025😂,2025-01-24T17:31:54Z,comment
2025-03-21T07:22:47Z,@SnappyScope,V8dcmc9NPEc,Anyone 2025,2025-03-21T07:22:47Z,comment
2025-05-19T15:41:08Z,@aryamogar,V8dcmc9NPEc,Anyone 2025,2025-05-19T15:41:08Z,comment
2025-07-06T14:33:22Z,@sandesh__editz5,V8dcmc9NPEc,Anyone 2025 😂,2025-07-06T14:33:22Z,comment
2025-07-11T15:32:52Z,@NGShorts-r1q,V8dcmc9NPEc,Anyone 2025😂,2025-07-11T15:32:52Z,comment
2025-06-14T16:17:05Z,@SargamPariyar-m3n,V8dcmc9NPEc,Anyone 2025,2025-06-14T16:17:05Z,comment
2025-08-23T11:18:25Z,@aayush_hora,V8dcmc9NPEc,Anyone 2025😂,2025-08-23T11:18:25Z,comment
2024-01-19T04:55:32Z,@Prasant970,V8dcmc9NPEc,Lots of love sacar,2024-01-19T04:55:32Z,comment
2021-11-05T18:15:18Z,@kinleobakaongchuk5904,V8dcmc9NPEc,"Prachanday
Kitchkanday",2021-11-05T18:15:18Z,comment
2023-04-12T11:05:44Z,@kirAn__don4,V8dcmc9NPEc,Mah feri herna aye😆😆,2023-04-12T11:05:44Z,comment
2025-01-11T16:30:29Z,@ishowKrishanteyyy,V8dcmc9NPEc,"Justice for ratan karki   
No jail to saccar dai",2025-01-11T16:30:29Z,comment
2022-02-27T11:52:42Z,@lover1029,V8dcmc9NPEc,8:07 laro kha part 🤧🤧,2022-02-27T11:53:16Z,comment
2025-09-09T18:34:21Z,@Maheshk219,V8dcmc9NPEc,Bro aja thyakai tei vayo 😂❤🎉,2025-09-09T18:34:21Z,comment
2024-03-13T13:17:21Z,@ArpanVogls,V8dcmc9NPEc,Hamro sacar dai jhyap maa ho😅😂,2024-03-13T13:17:21Z,comment
2023-12-30T05:16:33Z,@partabsunar4852,V8dcmc9NPEc,New years ma आउनु हुनेछ ही ❤❤लेक साइड,2023-12-30T05:16:33Z,comment
2024-07-16T13:28:28Z,@tamangvlog837,V8dcmc9NPEc,Lahaita mapani sakar ko sahamat xu❤,2024-07-16T13:28:28Z,comment
2021-03-07T08:04:07Z,@mutubikramrana8262,V8dcmc9NPEc,O Ho,2021-03-07T08:04:07Z,comment
2021-12-24T11:27:47Z,@phubgyeltshen2194,V8dcmc9NPEc,Yoyo come bro ... Plz come to Bhutan... I am waiting for your welcome with a patang ⚔️⚔️⚔️,2021-12-24T11:27:47Z,comment
2024-04-04T01:26:24Z,@UbrajRajbanshi,V8dcmc9NPEc,Wow sagar sir good,2024-04-04T01:26:24Z,comment
2024-04-15T06:54:55Z,@krish-lf4yg,V8dcmc9NPEc,Sacar is best 😂😂,2024-04-15T06:54:55Z,comment
2021-03-21T08:06:01Z,@Shushil009,V8dcmc9NPEc,Dami 😀😀,2021-03-21T08:06:01Z,comment
2022-04-13T11:51:24Z,@bantaiking5724,V8dcmc9NPEc,Real legend 👑😎,2022-04-13T11:51:24Z,comment
2025-09-07T19:42:12Z,@sisirey01,V8dcmc9NPEc,It’s true.😢 #saynotocorruption,2025-09-07T19:42:12Z,comment
2024-05-09T04:01:37Z,@Younger5th,V8dcmc9NPEc,Ramro xa dai big fan sackar dai,2024-05-09T04:01:37Z,comment
2023-08-29T04:35:20Z,@RAMESH-001-p1c,V8dcmc9NPEc,Dammi🎉,2023-08-29T04:35:20Z,comment
2022-04-16T03:38:41Z,@bimalnepali6879,V8dcmc9NPEc,Sahiho ho dada,2022-04-16T03:38:41Z,comment
2022-05-20T16:54:56Z,@tulasirai6918,V8dcmc9NPEc,Sahi ho,2022-05-20T16:54:56Z,comment
2021-09-28T03:43:37Z,@shivzoc1205,V8dcmc9NPEc,Kataa haan,2021-09-28T03:43:37Z,comment
2024-03-01T17:07:00Z,@Shivathakury,V8dcmc9NPEc,Sai ho dai,2024-03-01T17:07:00Z,comment
2025-09-07T21:36:59Z,@bluffy198,V8dcmc9NPEc,He was never wrong,2025-09-07T21:36:59Z,comment
2022-03-01T14:09:41Z,@divyangaadhikari3610,V8dcmc9NPEc,👍👍😅😅,2022-03-01T14:09:41Z,comment
2022-02-16T08:54:05Z,@nabinvasvakarma4605,V8dcmc9NPEc,Dai ma hjur ko fan,2022-02-16T08:54:05Z,comment
2023-04-15T22:03:46Z,@Flyhigh68928,V8dcmc9NPEc,Chikne jaatha jathi le aago lagayeu taa😮,2023-04-15T22:03:46Z,comment
2024-05-23T14:49:29Z,@xtreme2264,V8dcmc9NPEc,Epic entro,2024-05-23T14:49:29Z,comment
2025-11-02T04:05:52Z,@harishjoshi9545,V8dcmc9NPEc,After balen post again😅,2025-11-02T04:05:52Z,comment
2025-04-26T13:25:50Z,@PramisLimbu,V8dcmc9NPEc,Anyone 2025😂,2025-04-26T13:25:50Z,comment
2025-07-20T17:01:08Z,@Cristianolovers-x9q,V8dcmc9NPEc,2025 kole herdai xuu 😂😂,2025-07-20T17:01:08Z,comment
2025-03-04T07:52:26Z,@antiqflo,V8dcmc9NPEc,Anyone 2030??,2025-03-04T07:52:26Z,comment
2023-05-01T16:34:30Z,@seeyathapa2916,V8dcmc9NPEc,Sher Bahadur Lai tw marnu nai parxa.!! ❤,2023-05-01T16:34:30Z,comment
2022-02-15T17:21:19Z,@kiranbaral7701,V8dcmc9NPEc,North korea ko kta re😂😂,2022-02-15T17:21:19Z,comment
2025-10-19T17:40:01Z,@san-i307,V8dcmc9NPEc,5:57 💀😂😂,2025-10-19T17:40:01Z,comment
2024-06-25T15:36:37Z,@aloneboy9174,V8dcmc9NPEc,😅😅😅😊😊😊❤❤,2024-06-25T15:36:37Z,comment
2024-07-20T06:23:09Z,@NeerajKhanal-i9u,V8dcmc9NPEc,Good,2024-07-20T06:23:09Z,comment
2024-01-26T09:41:34Z,@Bishnusunarz,V8dcmc9NPEc,😂😂😂,2024-01-26T09:41:34Z,comment
2022-02-22T14:48:20Z,@sanjipyt3956,V8dcmc9NPEc,Sahi ho,2022-02-22T14:48:20Z,comment
2023-08-15T14:20:45Z,@suvammandal37,V8dcmc9NPEc,Babal😂,2023-08-15T14:20:45Z,comment
2022-05-10T20:35:38Z,@ridersurajchetry0.237,V8dcmc9NPEc,⚒️⚒️⚒️⛏️⛏️,2022-05-10T20:35:38Z,comment
2024-05-06T15:44:37Z,@BinodBista-qc7jo,V8dcmc9NPEc,⚔️⚔️⚔️⚔️⚔️⚔️,2024-05-06T15:44:37Z,comment
2023-10-22T17:47:20Z,@SaskarSMagar,V8dcmc9NPEc,Khatra😂,2023-10-22T17:47:20Z,comment
2025-01-08T14:34:27Z,@GENZ_99-e4v,V8dcmc9NPEc,Anyone in 2025 😂😂,2025-01-08T14:34:27Z,comment
2021-08-11T04:19:32Z,@boysgang7734,V8dcmc9NPEc,Kaksha kadhai,2021-08-11T04:19:32Z,comment
2024-07-10T14:14:35Z,@GopiBaraili,V8dcmc9NPEc,Sacar dai ❤️,2024-07-10T14:14:35Z,comment
2024-06-10T13:09:05Z,@SanjeevKhatri-rn7nn,V8dcmc9NPEc,Sacar la dash banuxa 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2024-06-10T13:09:05Z,comment
2024-06-21T11:14:10Z,@Anmol__da_da,V8dcmc9NPEc,Machikney 😂,2024-06-21T11:14:10Z,comment
2023-06-15T07:02:35Z,@NamrajBushal-f4i,V8dcmc9NPEc,Daamii,2023-06-15T07:02:35Z,comment
2021-09-03T16:41:55Z,@sohanadk8901,V8dcmc9NPEc,Yo 🤣🤣🤣ho. Ho paisa uthayo t,2021-09-03T16:41:55Z,comment
2024-05-23T12:19:35Z,@KeengMukhiya,V8dcmc9NPEc,Savage sacar dai😂😂😂😂,2024-05-23T12:19:35Z,comment
2023-04-17T10:10:07Z,@krishnakhadka644,V8dcmc9NPEc,Ok dai🙌,2023-04-17T10:10:07Z,comment
2024-02-19T08:23:26Z,@phychokiller2122,V8dcmc9NPEc,Nice,2024-02-19T08:23:26Z,comment
2025-07-25T08:20:51Z,@sohan.tamang,V8dcmc9NPEc,2025,2025-07-25T08:20:51Z,comment
2025-02-10T09:29:54Z,@RajBhandari-bj1cs,V8dcmc9NPEc,Sakar dai zindaabad 😂😂😂😂,2025-02-10T09:29:54Z,comment
2025-06-11T17:57:16Z,@chocolatedinosourvlog,V8dcmc9NPEc,Anyone 2025😅😅,2025-06-11T17:57:16Z,comment
2024-04-04T01:26:47Z,@UbrajRajbanshi,V8dcmc9NPEc,Sackar good,2024-04-04T01:26:47Z,comment
2024-01-26T19:13:31Z,@ruyaina3596,V8dcmc9NPEc,😂😂😂😂😂😂,2024-01-26T19:13:31Z,comment
2024-05-08T07:16:49Z,@sakilKhan-kt1jq,V8dcmc9NPEc,Hahahah😊😊😊😊,2024-05-08T07:16:49Z,comment
2025-01-05T17:12:35Z,@Creepyvibes2002,V8dcmc9NPEc,2025 ✌🏻,2025-01-05T17:12:35Z,comment
2024-06-07T10:46:22Z,@balenmvlog123,V8dcmc9NPEc,प्रचोन्न सर 😂😂,2024-06-07T10:46:22Z,comment
2025-11-15T09:44:08Z,@dawalendup,V8dcmc9NPEc,8:07,2025-11-15T09:44:08Z,comment
2025-05-18T13:20:28Z,@B4AM-editz63,V8dcmc9NPEc,😂,2025-05-18T13:20:28Z,comment
2023-01-21T17:59:00Z,@vtenofficial4655,V8dcmc9NPEc,Sacar dai dame xa,2023-01-21T17:59:00Z,comment
2025-08-31T13:41:44Z,@Kiddo42000,V8dcmc9NPEc,Pls Sacar dai lai arko pali vote hai,2025-08-31T13:41:44Z,comment
2023-09-09T05:30:11Z,@ganeshkoirala427,V8dcmc9NPEc,Sai ho,2023-09-09T05:30:11Z,comment
2024-01-25T17:16:06Z,@Puzagautam7,V8dcmc9NPEc,good bro,2024-01-25T17:16:06Z,comment
2025-09-10T06:37:41Z,@nischalJargha-c1i,V8dcmc9NPEc,Lil bro was right,2025-09-10T06:37:41Z,comment
2023-11-18T16:20:47Z,@nishanadhikari2647,V8dcmc9NPEc,Saccr is babal,2023-11-18T16:20:47Z,comment
2025-08-13T06:30:36Z,@YUGIN-18,V8dcmc9NPEc,Only machikney 😂😂,2025-08-13T06:30:36Z,comment
2022-03-24T12:29:11Z,@siddharthjoshi1925,V8dcmc9NPEc,🤣🤣🤣,2022-03-24T12:29:11Z,comment
2025-05-06T02:04:37Z,@BijayaSunar-d2c,V8dcmc9NPEc,😮😮,2025-05-06T02:04:37Z,comment
2024-06-06T18:09:50Z,@RomanBardewa,V8dcmc9NPEc,😂😂😂 khatra xa dai,2024-06-06T18:09:50Z,comment
2024-07-24T11:48:42Z,@bikashsunar7307,V8dcmc9NPEc,😅😅ohh,2024-07-24T11:48:42Z,comment
2021-05-30T09:43:34Z,@armansunar1709,V8dcmc9NPEc,Mardinu daju khukuri le hannu afai Marnu daju thyo khata lai,2021-05-30T09:43:34Z,comment
2022-08-09T08:30:33Z,@ganesh9041,V8dcmc9NPEc,😜😜😜,2022-08-09T08:30:33Z,comment
2024-05-26T02:52:53Z,@rgdad2527,V8dcmc9NPEc,😮🎉😂😅,2024-05-26T02:52:53Z,comment
2023-11-14T13:52:27Z,@TJD445,V8dcmc9NPEc,Dai ❤❤❤,2023-11-14T13:52:27Z,comment
2021-03-31T14:58:04Z,@rijan77ff27,V8dcmc9NPEc,Khukuri,2021-03-31T14:58:04Z,comment
2024-03-23T18:56:18Z,@Progculers,V8dcmc9NPEc,😮😂😂,2024-03-23T18:56:18Z,comment
2022-06-12T21:10:15Z,@parbatsunar2381,V8dcmc9NPEc,Herm na ta,2022-06-12T21:10:15Z,comment
2024-01-25T22:17:34Z,@PrasantpunPun-m8q,V8dcmc9NPEc,😂😂😂😂😂,2024-01-25T22:17:34Z,comment
2023-09-08T14:21:10Z,@Aayan_09291,V8dcmc9NPEc,😂😂,2023-09-08T14:21:10Z,comment
2025-09-04T10:00:05Z,@ruckystyle166,V8dcmc9NPEc,Khukuri😂😂😂😂,2025-09-04T10:00:05Z,comment
2025-09-11T10:29:54Z,@pseudoephedrinehydroxy5409,V8dcmc9NPEc,"No Sushila Karki .
No Sampang .
No Balen .
We want - Sacar AKA Lil’Buddha AKA Young Lion for the PM 😂

Lil Buddha knew this sh*t 8 years ago back in 2017 😊",2025-09-11T10:29:54Z,comment
2021-07-27T00:44:41Z,@yogeshbik8886,V8dcmc9NPEc,Ghoda mah xa bhai aaija,2021-07-27T00:44:41Z,comment
2025-09-21T09:17:43Z,@MayaShrestha-x7x7f,V8dcmc9NPEc,Saiho,2025-09-21T09:17:43Z,comment
2025-07-07T23:39:45Z,@blueeziogaming-yt7510,V8dcmc9NPEc,Anyone 2025😂 😂😂,2025-07-07T23:39:58Z,comment
2022-01-25T11:44:29Z,@anzalgaming6690,V8dcmc9NPEc,😆😆😆,2022-01-25T11:44:29Z,comment
2024-05-23T12:23:34Z,@KeengMukhiya,V8dcmc9NPEc,Machikne prachanda😂😂😂,2024-05-23T12:23:34Z,comment
2025-07-29T18:07:42Z,@WorldNatural123,V8dcmc9NPEc,ए साँच्ची त्यो विशाल बजार मा आगो लगाए की नाई,2025-07-29T18:07:54Z,comment
2021-04-21T15:44:11Z,@vimattljjkumar1436,V8dcmc9NPEc,Khukhri,2021-04-21T15:44:11Z,comment
2024-04-11T09:37:54Z,@sauravkhadka11,V8dcmc9NPEc,𝕄𝕒𝕔𝕙𝕚𝕜𝕟𝕖𝕪 𝕨𝕠𝕨😂,2024-04-11T09:37:54Z,comment
2022-05-08T20:50:00Z,@pagalgamer786n6,V8dcmc9NPEc,Xama mali nii diu hoi machine 🤣😅,2022-05-08T20:50:00Z,comment
2022-11-06T13:29:25Z,@kalpanakc3926,V8dcmc9NPEc,Sacar jhap ma ho kayo mg 🏃🏃🐱,2022-11-06T13:29:25Z,comment
2024-02-05T18:35:32Z,@SagarUparkoti-ne3iz,V8dcmc9NPEc,😂😂😂😅,2024-02-05T18:35:32Z,comment
2025-09-10T08:38:54Z,@birajbhomjan7437,V8dcmc9NPEc,Sacar lai pradhan matnri banaunu parxa,2025-09-10T08:38:54Z,comment
2023-09-21T19:05:04Z,@prashantmangar7502,V8dcmc9NPEc,Baball 🫴💖,2023-09-21T19:05:04Z,comment
2021-10-04T08:40:07Z,@IshaqDangi_Yt,V8dcmc9NPEc,Dai ma ago laidinxu ma katdinxu tyo prachanda lai tara malai k dinu hunxa dai,2021-10-04T08:40:07Z,comment
2023-08-10T19:10:31Z,@yugallama1254,V8dcmc9NPEc,Riget bro 👍🏻,2023-08-10T19:10:31Z,comment
2022-08-20T12:02:13Z,@3nine_official,V8dcmc9NPEc,"None knows ""he's a villain  with good heart ❤ "" also Live as villain  and die as hero.....",2022-08-20T12:02:13Z,comment
